edunum	position	chars	words	zwords	parentnum	dist	zdist	children	zchildren
20	0.38461538461538464	38	8	-4.552223860534093	16	4	1.6328572666226502	1	-1.9916806080165623
21	0.40384615384615385	118	26	10.83001994257028	20	1	-1.6752691436777838	1	-1.9916806080165623
25	0.4807692307692308	62	13	-0.2793783596717672	16	9	7.1464012837900395	2	0.5195688542651901
27	0.5192307692307693	43	10	-2.8430856601891623	25	2	-0.5725603402443058	1	-1.9916806080165623
29	0.5576923076923077	52	11	-1.9885165600166974	16	13	11.55723649752395	3	3.0308183165469424
30	0.5769230769230769	40	9	-3.6976547603616274	29	1	-1.6752691436777838	1	-1.9916806080165623
33	0.6346153846153846	39	9	-3.6976547603616274	29	4	1.6328572666226502	1	-1.9916806080165623
34	0.6538461538461539	85	17	3.138898041018093	33	1	-1.6752691436777838	1	-1.9916806080165623
35	0.6730769230769231	87	19	4.848036241363023	34	1	-1.6752691436777838	1	-1.9916806080165623
38	0.7307692307692307	41	9	-3.6976547603616274	16	22	21.48161572842525	4	5.542067778828695
39	0.75	16	4	-7.970500261223953	38	1	-1.6752691436777838	2	0.5195688542651901
40	0.7692307692307693	68	14	0.5751907405006979	39	1	-1.6752691436777838	1	-1.9916806080165623
44	0.8461538461538461	51	13	-0.2793783596717672	38	6	3.838274873489606	1	-1.9916806080165623
48	0.9230769230769231	51	10	-2.8430856601891623	46	2	-0.5725603402443058	2	0.5195688542651901
46	0.8846153846153846	63	11	-1.9885165600166974	16	30	30.303286155893076	1	-1.9916806080165623
50	0.9615384615384616	20	5	-7.115931161051488	48	2	-0.5725603402443058	2	0.5195688542651901
51	0.9807692307692307	30	5	-7.115931161051488	50	1	-1.6752691436777838	1	-1.9916806080165623
12	0.2222222222222222	22	6	-5.630782423522027	0	0	-3.146263783874355	13	22.17639309523273
7	0.12962962962962962	117	25	8.39150584476341	12	-5	-6.376268428916468	1	-2.373119556316418
2	0.037037037037037035	58	10	-2.6787217354619353	7	-5	-6.376268428916468	4	3.7642586065708694
11	0.2037037037037037	66	11	-1.9407065634469123	12	-1	-3.7922647128827776	1	-2.373119556316418
8	0.14814814814814814	13	3	-7.844827939567097	11	-3	-5.084266570899623	1	-2.373119556316418
9	0.16666666666666666	17	4	-7.106812767552073	8	1	-2.500262854865932	1	-2.373119556316418
13	0.24074074074074073	58	10	-2.6787217354619353	12	1	-2.500262854865932	3	1.71846588560844
16	0.2962962962962963	74	15	1.0113541246131796	13	3	-1.2082609968490867	1	-2.373119556316418
20	0.37037037037037035	51	12	-1.2026913914318893	12	8	2.0217436481930267	3	1.71846588560844
22	0.4074074074074074	40	8	-4.154752079491981	20	2	-1.8542619258575095	3	1.71846588560844
25	0.46296296296296297	139	29	11.343566532823502	22	3	-1.2082609968490867	2	-0.32732683535398893
29	0.5370370370370371	79	16	1.7493692966282026	25	4	-0.5622600678406641	2	-0.32732683535398893
30	0.5555555555555556	80	18	3.2253996406582486	12	18	8.481752938277253	1	-2.373119556316418
31	0.5740740740740741	21	5	-6.368797595537051	30	1	-2.500262854865932	1	-2.373119556316418
32	0.5925925925925926	43	9	-3.4167369074769582	31	1	-2.500262854865932	1	-2.373119556316418
35	0.6481481481481481	39	8	-4.154752079491981	12	23	11.711757583319367	3	1.71846588560844
38	0.7037037037037037	53	12	-1.2026913914318893	35	3	-1.2082609968490867	3	1.71846588560844
40	0.7407407407407407	144	28	10.605551360808478	38	2	-1.8542619258575095	1	-2.373119556316418
41	0.7592592592592593	68	16	1.7493692966282026	40	1	-2.500262854865932	2	-0.32732683535398893
42	0.7777777777777778	52	11	-1.9407065634469123	41	1	-2.500262854865932	1	-2.373119556316418
46	0.8518518518518519	122	26	9.129521016778432	12	34	18.817767802412018	1	-2.373119556316418
47	0.8703703703703703	59	11	-1.9407065634469123	12	35	19.46376873142044	1	-2.373119556316418
50	0.9259259259259259	45	10	-2.6787217354619353	12	38	21.40177151844571	2	-0.32732683535398893
53	0.9814814814814815	15	4	-7.106812767552073	12	41	23.33977430547098	1	-2.373119556316418
2	0.02040816326530612	43	12	5.986886745697098	0	0	-4.50926586183157	14	36.24317392509427
3	0.030612244897959183	56	8	-2.641273564278133	2	1	-3.7715228660728157	1	-3.3007176253210853
4	0.04081632653061224	22	6	-6.955353719265749	3	1	-3.7715228660728157	1	-3.3007176253210853
8	0.08163265306122448	24	7	-4.798313641771941	2	6	-0.08280788727904403	2	-0.2588798137506737
9	0.09183673469387756	74	14	10.300966900684713	2	7	0.6549351084797104	3	2.782957997819738
10	0.10204081632653061	37	5	-9.112393796759557	9	1	-3.7715228660728157	2	-0.2588798137506737
14	0.14285714285714285	25	5	-9.112393796759557	9	5	-0.8205508830377983	2	-0.2588798137506737
21	0.21428571428571427	76	19	21.086167288153753	17	4	-1.5582938787965528	3	2.782957997819738
18	0.1836734693877551	25	5	-9.112393796759557	21	-3	-6.722494849107832	1	-3.3007176253210853
17	0.17346938775510204	30	11	3.8298466682032903	2	15	6.556879074549745	1	-3.3007176253210853
24	0.24489795918367346	92	19	21.086167288153753	26	-2	-5.984751853349078	2	-0.2588798137506737
26	0.2653061224489796	53	13	8.143926823190906	2	24	13.196566036378535	2	-0.2588798137506737
27	0.2755102040816326	39	5	-9.112393796759557	26	1	-3.7715228660728157	1	-3.3007176253210853
29	0.29591836734693877	35	8	-2.641273564278133	2	27	15.409795023654798	3	2.782957997819738
31	0.3163265306122449	114	26	36.185447830610414	29	2	-3.0337798703140613	1	-3.3007176253210853
33	0.336734693877551	26	7	-4.798313641771941	29	4	-1.5582938787965528	2	-0.2588798137506737
35	0.35714285714285715	20	4	-11.269433874253364	33	2	-3.0337798703140613	2	-0.2588798137506737
38	0.3877551020408163	58	11	3.8298466682032903	2	36	22.049481985483588	2	-0.2588798137506737
39	0.3979591836734694	32	9	-0.4842334867843252	38	1	-3.7715228660728157	1	-3.3007176253210853
43	0.4387755102040816	16	5	-9.112393796759557	41	2	-3.0337798703140613	1	-3.3007176253210853
41	0.41836734693877553	27	8	-2.641273564278133	38	3	-2.2960368745553073	1	-3.3007176253210853
46	0.46938775510204084	21	8	-2.641273564278133	2	44	27.95142595155362	4	5.8247958093901495
49	0.5	36	9	-0.4842334867843252	46	3	-2.2960368745553073	2	-0.2588798137506737
51	0.5204081632653061	66	18	18.929127210659946	46	5	-0.8205508830377983	1	-3.3007176253210853
54	0.5510204081632653	37	11	3.8298466682032903	2	52	33.85336991762365	1	-3.3007176253210853
58	0.5918367346938775	43	9	-0.4842334867843252	2	56	36.80434190065867	5	8.866633620960561
61	0.6224489795918368	42	8	-2.641273564278133	58	3	-2.2960368745553073	1	-3.3007176253210853
62	0.6326530612244898	53	10	1.6728065907094827	61	1	-3.7715228660728157	2	-0.2588798137506737
63	0.6428571428571429	24	4	-11.269433874253364	62	1	-3.7715228660728157	1	-3.3007176253210853
65	0.6632653061224489	26	7	-4.798313641771941	62	3	-2.2960368745553073	2	-0.2588798137506737
67	0.6836734693877551	77	17	16.77208713316614	65	2	-3.0337798703140613	1	-3.3007176253210853
69	0.7040816326530612	55	12	5.986886745697098	2	67	44.91951485400497	2	-0.2588798137506737
72	0.7346938775510204	49	10	1.6728065907094827	70	2	-3.0337798703140613	1	-3.3007176253210853
70	0.7142857142857143	29	7	-4.798313641771941	69	1	-3.7715228660728157	1	-3.3007176253210853
73	0.7448979591836735	47	10	1.6728065907094827	69	4	-1.5582938787965528	3	2.782957997819738
74	0.7551020408163265	30	7	-4.798313641771941	73	1	-3.7715228660728157	1	-3.3007176253210853
77	0.7857142857142857	58	13	8.143926823190906	73	4	-1.5582938787965528	2	-0.2588798137506737
78	0.7959183673469388	57	10	1.6728065907094827	77	1	-3.7715228660728157	1	-3.3007176253210853
82	0.8367346938775511	55	11	3.8298466682032903	83	-1	-5.247008857590324	1	-3.3007176253210853
83	0.8469387755102041	32	8	-2.641273564278133	80	3	-2.2960368745553073	9	21.033984867242207
80	0.8163265306122449	105	23	29.714327598128985	73	7	0.6549351084797104	2	-0.2588798137506737
84	0.8571428571428571	15	4	-11.269433874253364	83	1	-3.7715228660728157	1	-3.3007176253210853
87	0.8877551020408163	26	7	-4.798313641771941	83	4	-1.5582938787965528	1	-3.3007176253210853
89	0.9081632653061225	10	2	-15.58351402924098	83	6	-0.08280788727904403	2	-0.2588798137506737
90	0.9183673469387755	24	5	-9.112393796759557	89	1	-3.7715228660728157	1	-3.3007176253210853
91	0.9285714285714286	19	5	-9.112393796759557	90	1	-3.7715228660728157	1	-3.3007176253210853
22	0.16296296296296298	90	17	13.168440534865207	0	0	-4.076445995011358	20	67.45702702498465
2	0.014814814814814815	25	7	-5.804232594342933	22	-20	-14.362805047843757	3	4.447716067581405
4	0.02962962962962963	16	5	-9.59876722018456	2	2	-3.0478100897281184	1	-2.9651440450542705
7	0.05185185185185185	27	7	-5.804232594342933	22	-15	-11.791215284635657	3	4.447716067581405
10	0.07407407407407407	22	6	-7.701499907263747	7	3	-2.533492137086498	2	0.7412860112635674
12	0.08888888888888889	39	9	-2.009697968501305	7	5	-1.5048562318032583	1	-2.9651440450542705
13	0.0962962962962963	54	14	7.476638596102765	12	1	-3.5621280423697383	1	-2.9651440450542705
14	0.1037037037037037	25	5	-9.59876722018456	13	1	-3.5621280423697383	1	-2.9651440450542705
15	0.1111111111111111	35	5	-9.59876722018456	14	1	-3.5621280423697383	1	-2.9651440450542705
16	0.11851851851851852	24	4	-11.496034533105375	15	1	-3.5621280423697383	1	-2.9651440450542705
17	0.1259259259259259	159	29	35.93564828991497	16	1	-3.5621280423697383	1	-2.9651440450542705
18	0.13333333333333333	41	8	-3.906965281422119	17	1	-3.5621280423697383	2	0.7412860112635674
21	0.15555555555555556	25	7	-5.804232594342933	18	3	-2.533492137086498	1	-2.9651440450542705
23	0.17037037037037037	51	11	1.7848366573403227	22	1	-3.5621280423697383	1	-2.9651440450542705
24	0.17777777777777778	53	10	-0.11243065558049115	23	1	-3.5621280423697383	1	-2.9651440450542705
28	0.2074074074074074	153	33	43.52471754159823	26	2	-3.0478100897281184	2	0.7412860112635674
26	0.1925925925925926	87	19	16.962975160706833	22	4	-2.019174184444878	1	-2.9651440450542705
39	0.28888888888888886	20	5	-9.59876722018456	63	-24	-16.420076858410237	5	11.860576180217082
33	0.24444444444444444	66	15	9.373905909023579	39	-6	-7.162353710861078	1	-2.9651440450542705
31	0.22962962962962963	35	9	-2.009697968501305	33	-2	-5.105081900294598	1	-2.9651440450542705
36	0.26666666666666666	30	7	-5.804232594342933	39	-3	-5.619399852936218	3	4.447716067581405
34	0.2518518518518518	31	6	-7.701499907263747	36	-2	-5.105081900294598	1	-2.9651440450542705
63	0.4666666666666667	106	24	26.449311725310903	22	41	17.010590063295062	6	15.56700623653492
40	0.2962962962962963	44	10	-0.11243065558049115	39	1	-3.5621280423697383	1	-2.9651440450542705
43	0.31851851851851853	35	7	-5.804232594342933	41	2	-3.0478100897281184	2	0.7412860112635674
41	0.3037037037037037	25	6	-7.701499907263747	40	1	-3.5621280423697383	1	-2.9651440450542705
48	0.35555555555555557	121	28	34.03838097699416	43	5	-1.5048562318032583	4	8.154146123899244
44	0.32592592592592595	58	13	5.579371283181951	48	-4	-6.133717805577838	1	-2.9651440450542705
45	0.3333333333333333	74	15	9.373905909023579	44	1	-3.5621280423697383	1	-2.9651440450542705
50	0.37037037037037035	17	6	-7.701499907263747	48	2	-3.0478100897281184	1	-2.9651440450542705
51	0.37777777777777777	64	15	9.373905909023579	50	1	-3.5621280423697383	1	-2.9651440450542705
55	0.4074074074074074	45	9	-2.009697968501305	39	16	4.152641247254562	3	4.447716067581405
53	0.3925925925925926	61	11	1.7848366573403227	55	-2	-5.105081900294598	1	-2.9651440450542705
58	0.42962962962962964	114	25	28.346579038231717	55	3	-2.533492137086498	1	-2.9651440450542705
62	0.45925925925925926	110	19	16.962975160706833	63	-1	-4.590763947652978	2	0.7412860112635674
59	0.43703703703703706	30	6	-7.701499907263747	62	-3	-5.619399852936218	1	-2.9651440450542705
65	0.48148148148148145	113	25	28.346579038231717	63	2	-3.0478100897281184	1	-2.9651440450542705
67	0.4962962962962963	44	11	1.7848366573403227	63	4	-2.019174184444878	1	-2.9651440450542705
68	0.5037037037037037	89	19	16.962975160706833	67	1	-3.5621280423697383	2	0.7412860112635674
72	0.5333333333333333	24	6	-7.701499907263747	22	50	21.63945163706964	1	-2.9651440450542705
76	0.562962962962963	46	8	-3.906965281422119	22	54	23.69672344763612	3	4.447716067581405
78	0.5777777777777777	17	7	-5.804232594342933	76	2	-3.0478100897281184	1	-2.9651440450542705
80	0.5925925925925926	26	5	-9.59876722018456	22	58	25.7539952582026	1	-2.9651440450542705
82	0.6074074074074074	26	8	-3.906965281422119	22	60	26.782631163485842	2	0.7412860112635674
83	0.6148148148148148	68	12	3.6821039702611364	82	1	-3.5621280423697383	1	-2.9651440450542705
87	0.6444444444444445	19	6	-7.701499907263747	22	65	29.35422092669394	1	-2.9651440450542705
89	0.6592592592592592	20	5	-9.59876722018456	22	67	30.382856831977183	1	-2.9651440450542705
91	0.674074074074074	30	9	-2.009697968501305	22	69	31.41149273726042	2	0.7412860112635674
93	0.6888888888888889	44	14	7.476638596102765	91	2	-3.0478100897281184	1	-2.9651440450542705
96	0.7111111111111111	44	10	-0.11243065558049115	94	2	-3.0478100897281184	1	-2.9651440450542705
94	0.6962962962962963	50	10	-0.11243065558049115	93	1	-3.5621280423697383	1	-2.9651440450542705
97	0.7185185185185186	48	13	5.579371283181951	22	75	34.49740045311014	2	0.7412860112635674
100	0.7407407407407407	14	4	-11.496034533105375	101	-1	-4.590763947652978	1	-2.9651440450542705
101	0.7481481481481481	18	5	-9.59876722018456	97	4	-2.019174184444878	1	-2.9651440450542705
104	0.7703703703703704	17	5	-9.59876722018456	102	2	-3.0478100897281184	1	-2.9651440450542705
102	0.7555555555555555	29	7	-5.804232594342933	22	80	37.06899021631824	3	4.447716067581405
105	0.7777777777777778	22	6	-7.701499907263747	102	3	-2.533492137086498	1	-2.9651440450542705
107	0.7925925925925926	19	4	-11.496034533105375	102	5	-1.5048562318032583	2	0.7412860112635674
108	0.8	17	5	-9.59876722018456	107	1	-3.5621280423697383	1	-2.9651440450542705
111	0.8222222222222222	26	8	-3.906965281422119	22	89	41.69785179009282	2	0.7412860112635674
113	0.837037037037037	68	18	15.06570784778602	111	2	-3.0478100897281184	2	0.7412860112635674
115	0.8518518518518519	12	5	-9.59876722018456	113	2	-3.0478100897281184	1	-2.9651440450542705
117	0.8666666666666667	29	8	-3.906965281422119	22	95	44.78375950594254	1	-2.9651440450542705
118	0.8740740740740741	13	4	-11.496034533105375	117	1	-3.5621280423697383	2	0.7412860112635674
119	0.8814814814814815	14	5	-9.59876722018456	118	1	-3.5621280423697383	1	-2.9651440450542705
120	0.8888888888888888	27	7	-5.804232594342933	119	1	-3.5621280423697383	1	-2.9651440450542705
122	0.9037037037037037	27	7	-5.804232594342933	118	4	-2.019174184444878	2	0.7412860112635674
126	0.9333333333333333	46	12	3.6821039702611364	22	104	49.41262107971712	2	0.7412860112635674
127	0.9407407407407408	64	18	15.06570784778602	126	1	-3.5621280423697383	1	-2.9651440450542705
128	0.9481481481481482	21	6	-7.701499907263747	127	1	-3.5621280423697383	1	-2.9651440450542705
129	0.9555555555555556	56	15	9.373905909023579	128	1	-3.5621280423697383	2	0.7412860112635674
130	0.9629629629629629	21	6	-7.701499907263747	129	1	-3.5621280423697383	1	-2.9651440450542705
131	0.9703703703703703	39	8	-3.906965281422119	130	1	-3.5621280423697383	1	-2.9651440450542705
133	0.9851851851851852	22	6	-7.701499907263747	129	4	-2.019174184444878	2	0.7412860112635674
3	0.043478260869565216	29	5	-6.5056630294138476	0	0	-3.616412904721123	10	24.200451800839303
1	0.014492753623188406	24	4	-7.752581776718168	3	-2	-5.215980151040081	1	-2.9281685452972828
7	0.10144927536231885	174	33	28.40806189510713	3	4	-0.4172784120832062	2	0.08612260427344919
8	0.11594202898550725	39	9	-1.5179880401965644	7	1	-2.8166292815616436	1	-2.9281685452972828
20	0.2898550724637681	19	7	-4.011825534805206	3	17	9.979908688990022	3	3.1004137538441814
10	0.14492753623188406	52	13	3.4696869490207183	20	-10	-11.614249136315914	2	0.08612260427344919
11	0.15942028985507245	64	11	0.975849454412077	10	1	-2.8166292815616436	2	0.08612260427344919
13	0.18840579710144928	28	7	-4.011825534805206	11	2	-2.0168456584021643	2	0.08612260427344919
16	0.2318840579710145	111	24	17.185793169368246	10	6	1.182288834235752	1	-2.9281685452972828
17	0.2463768115942029	69	13	3.4696869490207183	16	1	-2.8166292815616436	1	-2.9281685452972828
18	0.2608695652173913	13	3	-8.999500524022489	17	1	-2.8166292815616436	1	-2.9281685452972828
22	0.3188405797101449	51	11	0.975849454412077	20	2	-2.0168456584021643	2	0.08612260427344919
23	0.3333333333333333	32	6	-5.258744282109527	22	1	-2.8166292815616436	1	-2.9281685452972828
24	0.34782608695652173	34	9	-1.5179880401965644	23	1	-2.8166292815616436	1	-2.9281685452972828
27	0.391304347826087	40	11	0.975849454412077	20	7	1.982072457395231	3	3.1004137538441814
30	0.43478260869565216	45	10	-0.27106929289224374	27	3	-1.2170620352426853	1	-2.9281685452972828
33	0.4782608695652174	39	11	0.975849454412077	3	30	20.37709579006325	4	6.114704903414913
31	0.4492753623188406	26	6	-5.258744282109527	33	-2	-5.215980151040081	1	-2.9281685452972828
35	0.5072463768115942	45	12	2.2227682017163977	33	2	-2.0168456584021643	1	-2.9281685452972828
37	0.5362318840579711	28	8	-2.7649067875008853	33	4	-0.4172784120832062	1	-2.9281685452972828
39	0.5652173913043478	98	20	12.198118180150963	3	36	25.175797529020127	1	-2.9281685452972828
42	0.6086956521739131	142	29	23.42038690588985	3	39	27.575148398498563	4	6.114704903414913
51	0.7391304347826086	35	9	-1.5179880401965644	47	4	-0.4172784120832062	8	18.17186950169784
48	0.6956521739130435	29	7	-4.011825534805206	51	-3	-6.01576377419956	1	-2.9281685452972828
47	0.6811594202898551	83	16	7.210443190933681	3	44	31.57406651429596	1	-2.9281685452972828
53	0.7681159420289855	56	11	0.975849454412077	51	2	-2.0168456584021643	1	-2.9281685452972828
54	0.782608695652174	150	29	23.42038690588985	53	1	-2.8166292815616436	1	-2.9281685452972828
55	0.7971014492753623	36	7	-4.011825534805206	54	1	-2.8166292815616436	1	-2.9281685452972828
62	0.8985507246376812	49	14	4.716605696325039	51	11	5.181206950033148	2	0.08612260427344919
58	0.8405797101449275	45	9	-1.5179880401965644	62	-4	-6.815547397359039	2	0.08612260427344919
60	0.8695652173913043	50	10	-0.27106929289224374	58	2	-2.0168456584021643	1	-2.9281685452972828
66	0.9565217391304348	20	7	-4.011825534805206	51	15	8.380341442671066	2	0.08612260427344919
63	0.9130434782608695	17	4	-7.752581776718168	66	-3	-6.01576377419956	1	-2.9281685452972828
64	0.927536231884058	33	10	-0.27106929289224374	63	1	-2.8166292815616436	1	-2.9281685452972828
4	0.0380952380952381	29	8	-1.9712183566130932	0	0	-4.402440878598207	22	50.87106734376521
2	0.01904761904761905	35	7	-4.768217376131674	4	-2	-5.330666365049637	1	-2.3955904289307717
6	0.05714285714285714	48	14	14.810775760498393	4	2	-3.4742153921467778	2	0.14091708405475134
8	0.0761904761904762	36	11	6.41977870194265	6	2	-3.4742153921467778	2	0.14091708405475134
